date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:27:45	9640/9640	---M-Z	200	added ('OK')	application/javascript	etag:W/%226300a6d2-25a8%22	https://abhishekjha.me/2020/js/emergence.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/js/emergence.js	(from https://abhishekjha.me/2020/)
05:27:46	24856/24856	---M--	200	added ('OK')	font/woff2	etag:%226300a6d2-6118%22	https://abhishekjha.me/2020/fonts/CircularStd-Book.woff2	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/fonts/CircularStd-Book.woff2	(from https://abhishekjha.me/2020/unistyles.css)
05:27:46	23032/23032	---M--	200	added ('OK')	font/woff	etag:%226300a6d2-59f8%22	https://abhishekjha.me/2020/fonts/MonumentExtended-Bold.woff	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/fonts/MonumentExtended-Bold.woff	(from https://abhishekjha.me/2020/unistyles.css)
05:27:46	28144/28144	---M--	200	added ('OK')	font/woff2	etag:%226300a6d2-6df0%22	https://abhishekjha.me/2020/fonts/CircularStd-Medium.woff2	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/fonts/CircularStd-Medium.woff2	(from https://abhishekjha.me/2020/unistyles.css)
05:27:47	17944/17944	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-4618%22	https://abhishekjha.me/2020/index.html	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/index-2.html	(from https://abhishekjha.me/2020/mobile.html)
05:27:47	34508/34508	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-86cc%22	https://abhishekjha.me/2020/photos/b4.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/b4.jpg	(from https://abhishekjha.me/2020/mobile.html)
05:27:48	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2031%20Aug%202022%2000:27:48%20GMT	https://media.giphy.com/media/xUOxfjsW9fWPqEWouI/giphy.gif	C:/Users/xxdsn/Downloads/new%20web/new%20website/media.giphy.com/media/xUOxfjsW9fWPqEWouI/giphy.66.delayed	(from https://abhishekjha.me/2020/about/)
05:27:49	86131/86131	---M--	200	added ('OK')	image/png	etag:%226300a6d2-15073%22	https://abhishekjha.me/2020/photos/res.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/res.png	(from https://abhishekjha.me/2020/about/)
05:27:50	1014886/1014886	---M--	200	added ('OK')	image/png	etag:%226300a6d2-f7c66%22	https://abhishekjha.me/2020/photos/gol.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/gol.png	(from https://abhishekjha.me/2020/about/)
05:27:51	499709/499709	---M--	200	added ('OK')	image/png	etag:%226300a6d2-79ffd%22	https://abhishekjha.me/2020/photos/sta.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/sta.png	(from https://abhishekjha.me/2020/about/)
05:27:51	164902/164902	---M--	200	added ('OK')	image/png	etag:%226300a6d2-28426%22	https://abhishekjha.me/2020/photos/des.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/des.png	(from https://abhishekjha.me/2020/about/)
05:27:51	2963/2963	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-b93%22	https://abhishekjha.me/2020/photos/swbg.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/swbg.jpg	(from https://abhishekjha.me/2020/projects/)
05:27:52	113455/113455	---M--	200	added ('OK')	image/png	etag:%226300a6d2-1bb2f%22	https://abhishekjha.me/2020/photos/stwr.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/stwr.png	(from https://abhishekjha.me/2020/projects/)
05:27:52	313/313	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-139%22	https://abhishekjha.me/2020/photos/tab.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/tab.svg	(from https://abhishekjha.me/2020/projects/)
05:27:52	19497/19497	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-4c29%22	https://abhishekjha.me/2020/projects/port2019/	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/index.html	(from https://abhishekjha.me/2020/projects/)
05:27:52	3694/3694	---M--	200	added ('OK')	image/png	etag:%226300a6d2-e6e%22	https://abhishekjha.me/2020/photos/dri.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/dri.png	(from https://abhishekjha.me/2020/projects/)
05:27:53	37808/37808	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-93b0%22	https://abhishekjha.me/2020/projects/located/	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/index.html	(from https://abhishekjha.me/2020/projects/)
05:27:53	16212/16212	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-3f54%22	https://abhishekjha.me/2020/projects/port2018/	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2018/index.html	(from https://abhishekjha.me/2020/projects/)
05:27:53	2369/2369	---M--	200	added ('OK')	image/png	etag:%226300a6d2-941%22	https://abhishekjha.me/2020/photos/insta.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/insta.png	(from https://abhishekjha.me/2020/projects/)
05:27:54	8957216/8957216	---M--	200	added ('OK')	image/gif	etag:%2213a86665b599fd2a6fde2b3a082304b8%22	https://cdn.dribbble.com/users/1823850/screenshots/6658203/sequence_01-min_2_.gif	C:/Users/xxdsn/Downloads/new%20web/new%20website/cdn.dribbble.com/users/1823850/screenshots/6658203/sequence_01-min_2_.gif	(from https://abhishekjha.me/2020/projects/)
05:27:55	12/12	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2031%20Aug%202022%2000:27:54%20GMT	https://instagram.fdel5-1.fna.fbcdn.net/vp/96389932d82bb7f1f4b87d37b8b9e56c/5E5C13C8/t51.2885-15/e35/69619916_144690183440688_465814939817762167_n.jpg?_nc_ht=instagram.fdel5-1.fna.fbcdn.net&_nc_cat=100	C:/Users/xxdsn/Downloads/new%20web/new%20website/instagram.fdel5-1.fna.fbcdn.net/vp/96389932d82bb7f1f4b87d37b8b9e56c/5E5C13C8/t51.2885-15/e35/69619916_144690183440688_465814939817762167_n.71f53c.delayed	(from https://abhishekjha.me/2020/projects/)
05:27:56	2249/2249	---M--	200	added ('OK')	image/png	etag:%226300a6d2-8c9%22	https://abhishekjha.me/2020/photos/twi.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/twi.png	(from https://abhishekjha.me/2020/projects/)
05:27:57	5737294/5737294	---M--	200	added ('OK')	image/gif	etag:%22ec07642affd18037bd7bb9195d068f36%22	https://cdn.dribbble.com/users/1823850/screenshots/5386237/sequence_01_3.gif	C:/Users/xxdsn/Downloads/new%20web/new%20website/cdn.dribbble.com/users/1823850/screenshots/5386237/sequence_01_3.gif	(from https://abhishekjha.me/2020/projects/)
05:27:57	12/12	---M--	403	error ('Forbidden')	text/plain	date:Wed,%2031%20Aug%202022%2000:27:57%20GMT	https://instagram.fdel5-1.fna.fbcdn.net/vp/90b51c26d1ce0d384da81805dcbb88be/5E6468E0/t51.2885-15/e35/66504972_2340822162904153_6773559152847363518_n.jpg?_nc_ht=instagram.fdel5-1.fna.fbcdn.net&_nc_cat=101	C:/Users/xxdsn/Downloads/new%20web/new%20website/instagram.fdel5-1.fna.fbcdn.net/vp/90b51c26d1ce0d384da81805dcbb88be/5E6468E0/t51.2885-15/e35/66504972_2340822162904153_6773559152847363518_n7e43.jpg	(from https://abhishekjha.me/2020/projects/)
05:27:58	276701/276701	---M--	200	added ('OK')	image/png	etag:%226300a6d2-438dd%22	https://abhishekjha.me/2020/photos/arc.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/photos/arc.png	(from https://abhishekjha.me/2020/projects/)
05:27:58	4010888/4010888	---M--	200	added ('OK')	image/gif	etag:%22af70c29217fbe3479a3602881cab3211%22	https://cdn.dribbble.com/users/1823850/screenshots/6384876/sequence_01.gif	C:/Users/xxdsn/Downloads/new%20web/new%20website/cdn.dribbble.com/users/1823850/screenshots/6384876/sequence_01.gif	(from https://abhishekjha.me/2020/projects/)
05:27:59	13709/13709	---M--	200	added ('OK')	image/png	etag:%226300a6d2-358d%22	https://abhishekjha.me/2020/projects/port2019/photos/logo.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/logo.png	(from https://abhishekjha.me/2020/projects/port2019/)
05:27:59	7017/7017	---M-Z	200	added ('OK')	text/css	etag:W/%226300a6d2-1b69%22	https://abhishekjha.me/2020/projects/port2019/unistyles.css	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/unistyles.css	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:00	13293/13293	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-33ed%22	https://abhishekjha.me/2020/projects/port2019/mobile.html	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/mobile.html	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:00	14892/14892	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-3a2c%22	https://abhishekjha.me/2020/projects/port2019/about/	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/about/index.html	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:00	984227/984227	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-f04a3%22	https://abhishekjha.me/2020/projects/port2019/photos/bnr2.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/bnr2.jpg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:01	16406/16406	---M-Z	200	added ('OK')	text/html	etag:W/%226300a6d2-4016%22	https://abhishekjha.me/2020/projects/port2019/projects/	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/projects/index.html	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:01	325/325	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-145%22	https://abhishekjha.me/2020/projects/port2019/photos/arrow.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/arrow.svg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:01	111801/111801	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-1b4b9%22	https://abhishekjha.me/2020/projects/port2019/photos/chuu.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/chuu.jpg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:02	60920/60920	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226300a6d2-edf8%22	https://abhishekjha.me/2020/projects/port2019/projects/poster/	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/projects/poster/index.html	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:02	446028/446028	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-6ce4c%22	https://abhishekjha.me/2020/projects/port2019/photos/pos.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/pos.jpg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:03	348413/348413	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-550fd%22	https://abhishekjha.me/2020/projects/port2019/photos/cur.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/cur.jpg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:05	400421/400421	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-61c25%22	https://abhishekjha.me/2020/projects/port2019/photos/star.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/star.jpg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:07	394118/394118	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-60386%22	https://abhishekjha.me/2020/projects/port2019/photos/cont.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/photos/cont.jpg	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:07	86709/86709	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/ajax.googleapis.com/ajax/libs/jquery/3.1.1/jquery.min.js	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:07	66/66	---MCZ	302	error ('Found')	text/plain	date:Wed,%2031%20Aug%202022%2000:28:07%20GMT	https://unpkg.com/imagesloaded@4/imagesloaded.pkgd.min.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/imagesloaded@4/imagesloaded.pkgd.min.82.delayed	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:08	5594/5594	---MCZ	200	added ('OK')	application/javascript	etag:%2215da-bT4RF04iZo5p3yNuXEVCFo98v+w%22	https://unpkg.com/imagesloaded@4.1.4/imagesloaded.pkgd.min.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/imagesloaded@4.1.4/imagesloaded.pkgd.min.js	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:08	2641/2641	---M-Z	200	added ('OK')	application/javascript	etag:W/%226300a6d2-a51%22	https://abhishekjha.me/2020/projects/port2019/js/skew.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/js/skew.js	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:09	2852/2852	---M-Z	200	added ('OK')	application/javascript	etag:W/%226300a6d2-b24%22	https://abhishekjha.me/2020/projects/port2019/js/paroller.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/js/paroller.js	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:09	9640/9640	---M-Z	200	added ('OK')	application/javascript	etag:W/%226300a6d2-25a8%22	https://abhishekjha.me/2020/projects/port2019/js/emergence.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/js/emergence.js	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:09	1327/1327	---M-Z	200	added ('OK')	application/javascript	etag:W/%226300a6d2-52f%22	https://abhishekjha.me/2020/projects/port2019/js/menu.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2019/js/menu.js	(from https://abhishekjha.me/2020/projects/port2019/)
05:28:09	52/52	---MCZ	302	error ('Found')	text/plain	date:Wed,%2031%20Aug%202022%2000:28:09%20GMT	https://unpkg.com/aos@next/dist/aos.css	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/aos@next/dist/aos.css	(from https://abhishekjha.me/2020/projects/located/)
05:28:10	28765/28765	---MCZ	200	added ('OK')	text/css	etag:%22705d-miajSdIaS4cfRd/RJKQ/raT5S5g%22	https://unpkg.com/aos@3.0.0-beta.6/dist/aos.css	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/aos@3.0.0-beta.6/dist/aos.css	(from https://abhishekjha.me/2020/projects/located/)
05:28:10	74672/74672	---M--	200	added ('OK')	image/png	etag:%226300a6d2-123b0%22	https://abhishekjha.me/2020/projects/located/photos/icon.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/icon.png	(from https://abhishekjha.me/2020/projects/located/)
05:28:11	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://abhishekjha.me/2020/projects/located/)
05:28:11	41116/41116	---M-Z	200	added ('OK')	font/ttf	etag:W/%226300a6d2-a09c%22	https://abhishekjha.me/2020/projects/located/font/Productr.ttf	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/font/Productr.ttf	(from https://abhishekjha.me/2020/projects/located/)
05:28:11	55548/55548	---M-Z	200	added ('OK')	font/ttf	etag:W/%226300a6d2-d8fc%22	https://abhishekjha.me/2020/projects/located/font/Productb.ttf	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/font/Productb.ttf	(from https://abhishekjha.me/2020/projects/located/)
05:28:12	29588/29588	---M-Z	200	added ('OK')	font/otf	etag:W/%226300a6d2-7394%22	https://abhishekjha.me/2020/projects/located/font/Kayak%20Sans%20Regular.otf	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/font/Kayak%20Sans%20Regular.otf	(from https://abhishekjha.me/2020/projects/located/)
05:28:12	29368/29368	---M-Z	200	added ('OK')	font/otf	etag:W/%226300a6d2-72b8%22	https://abhishekjha.me/2020/projects/located/font/Kayak%20Sans%20Bold.otf	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/font/Kayak%20Sans%20Bold.otf	(from https://abhishekjha.me/2020/projects/located/)
05:28:13	63284/63284	---M-Z	200	added ('OK')	font/otf	etag:W/%226300a6d2-f734%22	https://abhishekjha.me/2020/projects/located/font/Bebas.otf	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/font/Bebas.otf	(from https://abhishekjha.me/2020/projects/located/)
05:28:14	243971/243971	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-3b903%22	https://abhishekjha.me/2020/projects/located/photos/banner.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/banner.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:14	60920/60920	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226300a6d2-edf8%22	https://abhishekjha.me/2020/projects/located/photos/vid.JPG	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/vid.JPG	(from https://abhishekjha.me/2020/projects/located/)
05:28:15	335586/335586	---M--	200	added ('OK')	image/png	etag:%226300a6d2-51ee2%22	https://abhishekjha.me/2020/projects/located/photos/logo.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/logo.png	(from https://abhishekjha.me/2020/projects/located/)
05:28:15	1023/1023	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-3ff%22	https://abhishekjha.me/2020/projects/located/photos/instagram.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/instagram.svg	(from https://abhishekjha.me/2020/projects/located/)
05:28:15	2712/2712	---M--	200	added ('OK')	image/png	etag:%226300a6d2-a98%22	https://abhishekjha.me/2020/projects/located/photos/face.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/face.png	(from https://abhishekjha.me/2020/projects/located/)
05:28:16	1764/1764	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-6e4%22	https://abhishekjha.me/2020/projects/located/photos/per.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/per.svg	(from https://abhishekjha.me/2020/projects/located/)
05:28:16	4744/4744	---M--	200	added ('OK')	image/png	etag:%226300a6d2-1288%22	https://abhishekjha.me/2020/projects/located/photos/close.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/close.png	(from https://abhishekjha.me/2020/projects/located/)
05:28:16	225276/225276	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-36ffc%22	https://abhishekjha.me/2020/projects/located/photos/gall1.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/gall1.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:17	18228/18228	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-4734%22	https://abhishekjha.me/2020/projects/located/photos/dis.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/dis.svg	(from https://abhishekjha.me/2020/projects/located/)
05:28:17	2776/2776	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-ad8%22	https://abhishekjha.me/2020/projects/located/photos/sur.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/sur.svg	(from https://abhishekjha.me/2020/projects/located/)
05:28:18	1641/1641	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-669%22	https://abhishekjha.me/2020/projects/located/photos/pro.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/pro.svg	(from https://abhishekjha.me/2020/projects/located/)
05:28:19	210118/210118	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-334c6%22	https://abhishekjha.me/2020/projects/located/photos/tip1.JPG	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/tip1.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:20	214067/214067	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-34433%22	https://abhishekjha.me/2020/projects/located/photos/tip2.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/tip2.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:20	280/280	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226300a6d2-118%22	https://abhishekjha.me/2020/projects/located/photos/arrow.svg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/arrow.svg	(from https://abhishekjha.me/2020/projects/located/)
05:28:23	209429/209429	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-33215%22	https://abhishekjha.me/2020/projects/located/photos/rid.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/rid.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:24	220609/220609	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-35dc1%22	https://abhishekjha.me/2020/projects/located/photos/gall4.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/gall4.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:24	91563/91563	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-165ab%22	https://abhishekjha.me/2020/projects/located/photos/dar.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/dar.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:24	16185498/16185498	---M--	200	added ('OK')	video/mp4	etag:%226300a6d2-f6f89a%22	https://abhishekjha.me/2020/projects/located/photos/vid.mp4	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/vid.mp4	(from https://abhishekjha.me/2020/projects/located/)
05:28:25	303723/303723	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-4a26b%22	https://abhishekjha.me/2020/projects/located/photos/vo.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/vo.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:25	302914/302914	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-49f42%22	https://abhishekjha.me/2020/projects/located/photos/tou.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/tou.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:26	305908/305908	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-4aaf4%22	https://abhishekjha.me/2020/projects/located/photos/wan.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/wan.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:26	290027/290027	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-46ceb%22	https://abhishekjha.me/2020/projects/located/photos/pio.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/pio.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:27	227709/227709	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-3797d%22	https://abhishekjha.me/2020/projects/located/photos/gall3.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/gall3.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:27	173780/173780	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-2a6d4%22	https://abhishekjha.me/2020/projects/located/photos/gall2.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/gall2.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:28	219707/219707	---M--	200	added ('OK')	image/jpeg	etag:%226300a6d2-35a3b%22	https://abhishekjha.me/2020/projects/located/photos/to.jpg	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/to.jpg	(from https://abhishekjha.me/2020/projects/located/)
05:28:28	51/51	---MCZ	302	error ('Found')	text/plain	date:Wed,%2031%20Aug%202022%2000:28:28%20GMT	https://unpkg.com/aos@next/dist/aos.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/aos@next/dist/aos.ab.delayed	(from https://abhishekjha.me/2020/projects/located/)
05:28:28	104762/104762	---M--	200	added ('OK')	image/png	etag:%226300a6d2-1993a%22	https://abhishekjha.me/2020/projects/located/photos/logog.png	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/located/photos/logog.png	(from https://abhishekjha.me/2020/projects/located/)
05:28:29	13800/13800	---MCZ	200	added ('OK')	application/javascript	etag:%2235e8-44lQwbzmXp8EjjBbNWf/kKDJI+M%22	https://unpkg.com/aos@3.0.0-beta.6/dist/aos.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/aos@3.0.0-beta.6/dist/aos.js	(from https://abhishekjha.me/2020/projects/located/)
05:28:29	26053/26053	---MCZ	200	added ('OK')	text/css	etag:%2265c5-BVfTdFS2f0LyyxAeV+UHD7EZNXA%22	https://unpkg.com/aos@2.3.1/dist/aos.css	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/aos@2.3.1/dist/aos.css	(from https://abhishekjha.me/2020/projects/port2018/)
05:28:29	267194/267194	---M-Z	200	added ('OK')	application/javascript	etag:W/%226300a6d2-413ba%22	https://abhishekjha.me/2020/projects/port2018/jquery.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/abhishekjha.me/2020/projects/port2018/jquery.js	(from https://abhishekjha.me/2020/projects/port2018/)
05:28:29	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:%22379f-cNv9OKDx/DsafZ+tq1h4ZITDTxc%22	https://unpkg.com/aos@2.3.1/dist/aos.js	C:/Users/xxdsn/Downloads/new%20web/new%20website/unpkg.com/aos@2.3.1/dist/aos.js	(from https://abhishekjha.me/2020/projects/port2018/)
